setting_id,source,level,n_models,width,seed,block_size,triangle,cycle_score,centrality_score,phase_residual,detected_order_d,rank_allowed,residual_type,selected_resolution,centrality_improvement_from_previous_level,centrality_improvement_from_permutation_to_block,supports_brauer_projective_interpretation,is_finite_index_candidate,final_decision,selected_level,mean_pairwise_block_residual,max_pairwise_block_residual,used_remainder_block,individual_accuracy_mean,individual_accuracy_max,merge_evaluated,merge_accuracy,merge_notes,notes
mnist_mlp_N4_W32_S1703_B8,real_mnist,low_rank_GL,4,32,1703,8,0-1-3,0.8562260640691408,0.5367816965642639,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4449558774815009,0.010419167603456625,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B8,real_mnist,permutation,4,32,1703,8,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.014848428035659555,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B8,real_mnist,signed_permutation,4,32,1703,8,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.014848428035659555,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B8,real_mnist,monomial_phase_or_scale,4,32,1703,8,0-2-3,1.022128195138791,0.397172796724145,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5850918061197119,-0.014848428035659555,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B8,real_mnist,block_orthogonal,4,32,1703,8,0-2-3,1.3594619728722104,0.9971130308795164,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5999402341553715,-0.014848428035659555,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B8,real_mnist,low_rank_GL,4,32,1703,8,0-2-3,0.8613237528798766,0.5421794917956726,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4549335390838438,-0.014848428035659555,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1703_B8,real_mnist,permutation,4,32,1703,8,1-2-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.007914883451120569,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1703_B8,real_mnist,signed_permutation,4,32,1703,8,1-2-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.007914883451120569,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1703_B8,real_mnist,monomial_phase_or_scale,4,32,1703,8,1-2-3,0.9571205144933261,0.40599074133417307,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5536437919648323,-0.007914883451120569,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1703_B8,real_mnist,block_orthogonal,4,32,1703,8,1-2-3,1.222553174739845,0.967549416750126,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.561558675415953,-0.007914883451120569,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1703_B8,real_mnist,low_rank_GL,4,32,1703,8,1-2-3,0.8636092791440324,0.5471174915649669,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.42043192518515904,-0.007914883451120569,False,False,gl_diagnostic_only,low_rank_GL,0.5246092518963836,0.6759159412666876,False,0.78125,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W16_S1704_B2,real_mnist,permutation,3,16,1704,2,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.014725331841062061,False,False,gl_diagnostic_only,low_rank_GL,0.7447241470110005,1.1290675488136923,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W16_S1704_B2,real_mnist,signed_permutation,3,16,1704,2,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.014725331841062061,False,False,gl_diagnostic_only,low_rank_GL,0.7447241470110005,1.1290675488136923,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W16_S1704_B2,real_mnist,monomial_phase_or_scale,3,16,1704,2,0-1-2,0.9131341025513537,0.273149646163876,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6538751647230818,-0.014725331841062061,False,False,gl_diagnostic_only,low_rank_GL,0.7447241470110005,1.1290675488136923,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W16_S1704_B2,real_mnist,block_orthogonal,3,16,1704,2,0-1-2,1.1521168786760996,0.9417501427280199,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6686004965641439,-0.014725331841062061,False,False,gl_diagnostic_only,low_rank_GL,0.7447241470110005,1.1290675488136923,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W16_S1704_B2,real_mnist,low_rank_GL,3,16,1704,2,0-1-2,0.8539946173103836,0.623350878533573,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.318399264194447,-0.014725331841062061,False,False,gl_diagnostic_only,low_rank_GL,0.7447241470110005,1.1290675488136923,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W16_S1704_B4,real_mnist,permutation,3,16,1704,4,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.008222298926878646,False,False,gl_diagnostic_only,low_rank_GL,0.6813793230232376,0.9071899444496944,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W16_S1704_B4,real_mnist,signed_permutation,3,16,1704,4,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.008222298926878646,False,False,gl_diagnostic_only,low_rank_GL,0.6813793230232376,0.9071899444496944,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W16_S1704_B4,real_mnist,monomial_phase_or_scale,3,16,1704,4,0-1-2,0.9131341025513537,0.273149646163876,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6538751647230818,-0.008222298926878646,False,False,gl_diagnostic_only,low_rank_GL,0.6813793230232376,0.9071899444496944,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W16_S1704_B4,real_mnist,block_orthogonal,3,16,1704,4,0-1-2,1.136665701287357,0.9352471098138365,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6620974636499606,-0.008222298926878646,False,False,gl_diagnostic_only,low_rank_GL,0.6813793230232376,0.9071899444496944,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W16_S1704_B4,real_mnist,low_rank_GL,3,16,1704,4,0-1-2,0.8539946173103836,0.623350878533573,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.31189623128026356,-0.008222298926878646,False,False,gl_diagnostic_only,low_rank_GL,0.6813793230232376,0.9071899444496944,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W16_S1704_B8,real_mnist,permutation,3,16,1704,8,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.028407479707307393,False,False,gl_diagnostic_only,low_rank_GL,0.5363666711034839,0.7053295543731145,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W16_S1704_B8,real_mnist,signed_permutation,3,16,1704,8,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.028407479707307393,False,False,gl_diagnostic_only,low_rank_GL,0.5363666711034839,0.7053295543731145,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W16_S1704_B8,real_mnist,monomial_phase_or_scale,3,16,1704,8,0-1-2,0.9131341025513537,0.273149646163876,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6538751647230818,-0.028407479707307393,False,False,gl_diagnostic_only,low_rank_GL,0.5363666711034839,0.7053295543731145,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W16_S1704_B8,real_mnist,block_orthogonal,3,16,1704,8,0-1-2,1.187257066888053,0.9554322905942653,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6822826444303893,-0.028407479707307393,False,False,gl_diagnostic_only,low_rank_GL,0.5363666711034839,0.7053295543731145,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W16_S1704_B8,real_mnist,low_rank_GL,3,16,1704,8,0-1-2,0.8539946173103836,0.623350878533573,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.3320814120606923,-0.028407479707307393,False,False,gl_diagnostic_only,low_rank_GL,0.5363666711034839,0.7053295543731145,False,0.6606666666666667,0.667,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W32_S1704_B2,real_mnist,permutation,3,32,1704,2,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.006747054940753228,False,False,gl_diagnostic_only,low_rank_GL,0.6497382021115884,0.9019214360843565,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W32_S1704_B2,real_mnist,signed_permutation,3,32,1704,2,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.006747054940753228,False,False,gl_diagnostic_only,low_rank_GL,0.6497382021115884,0.9019214360843565,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W32_S1704_B2,real_mnist,monomial_phase_or_scale,3,32,1704,2,0-1-2,0.9670240220426037,0.4357227437943131,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5141950158038533,-0.006747054940753228,False,False,gl_diagnostic_only,low_rank_GL,0.6497382021115884,0.9019214360843565,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W32_S1704_B2,real_mnist,block_orthogonal,3,32,1704,2,0-1-2,1.1906373066202403,0.9566648145389196,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5209420707446065,-0.006747054940753228,False,False,gl_diagnostic_only,low_rank_GL,0.6497382021115884,0.9019214360843565,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W32_S1704_B2,real_mnist,low_rank_GL,3,32,1704,2,0-1-2,0.8316917117223269,0.5158360117136821,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4408288028252375,-0.006747054940753228,False,False,gl_diagnostic_only,low_rank_GL,0.6497382021115884,0.9019214360843565,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W32_S1704_B4,real_mnist,permutation,3,32,1704,4,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.03130893561525505,False,False,gl_diagnostic_only,low_rank_GL,0.6078677380679427,0.7457735332426874,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W32_S1704_B4,real_mnist,signed_permutation,3,32,1704,4,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.03130893561525505,False,False,gl_diagnostic_only,low_rank_GL,0.6078677380679427,0.7457735332426874,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W32_S1704_B4,real_mnist,monomial_phase_or_scale,3,32,1704,4,0-1-2,0.9670240220426037,0.4357227437943131,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5141950158038533,-0.03130893561525505,False,False,gl_diagnostic_only,low_rank_GL,0.6078677380679427,0.7457735332426874,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W32_S1704_B4,real_mnist,block_orthogonal,3,32,1704,4,0-1-2,1.270544837619795,0.9812266952134214,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5455039514191083,-0.03130893561525505,False,False,gl_diagnostic_only,low_rank_GL,0.6078677380679427,0.7457735332426874,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W32_S1704_B4,real_mnist,low_rank_GL,3,32,1704,4,0-1-2,0.8316917117223269,0.5158360117136821,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.46539068349973933,-0.03130893561525505,False,False,gl_diagnostic_only,low_rank_GL,0.6078677380679427,0.7457735332426874,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W32_S1704_B8,real_mnist,permutation,3,32,1704,8,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.03727891035486952,False,False,gl_diagnostic_only,low_rank_GL,0.5129183440971005,0.599854851763003,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W32_S1704_B8,real_mnist,signed_permutation,3,32,1704,8,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.03727891035486952,False,False,gl_diagnostic_only,low_rank_GL,0.5129183440971005,0.599854851763003,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W32_S1704_B8,real_mnist,monomial_phase_or_scale,3,32,1704,8,0-1-2,0.9670240220426037,0.4357227437943131,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5141950158038533,-0.03727891035486952,False,False,gl_diagnostic_only,low_rank_GL,0.5129183440971005,0.599854851763003,False,0.7903333333333334,0.797,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
