dataset,run_id,prime,candidate_id,candidate_role,edge,edge_label,representative_source,representative_displacement,original_map,correction_map,corrected_map,map_valid
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,1->0,0,identity,0.0,"[30,36,3,35,46,19,1,12,2,20,15,49,8,14,44,25,32,38,40,11,28,57,63,9,27,39,24,56,41,58,7,13,59,0,37,23,51,61,6,16,29,42,48,5,21,26,53,10,47,60,34,55,33,50,45,4,62,18,52,31,22,54,17,43]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[30,36,3,35,46,19,1,12,2,20,15,49,8,14,44,25,32,38,40,11,28,57,63,9,27,39,24,56,41,58,7,13,59,0,37,23,51,61,6,16,29,42,48,5,21,26,53,10,47,60,34,55,33,50,45,4,62,18,52,31,22,54,17,43]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,1->1,0,identity,0.0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,1->2,1,observed_holonomy_2_power_6_inverse,0.53125,"[42,29,55,32,38,58,46,1,45,2,9,6,62,20,14,26,27,15,5,56,21,53,23,10,36,52,12,19,31,54,37,13,8,22,44,3,49,25,59,43,57,28,61,30,24,18,33,4,63,40,35,34,47,11,17,0,39,41,50,7,48,51,16,60]","[0,1,6,3,4,18,49,5,8,43,10,11,12,13,39,15,27,51,46,55,41,17,61,31,24,25,26,23,28,34,30,19,14,33,60,35,36,37,16,9,40,54,42,32,44,45,21,47,22,52,50,7,48,29,57,38,56,20,58,59,53,2,62,63]","[42,29,51,32,38,1,55,34,45,43,9,6,62,20,8,26,59,53,58,13,41,33,63,19,36,52,12,27,31,11,37,10,30,22,54,3,49,25,0,14,57,21,61,2,24,18,5,4,47,46,35,15,40,48,28,56,39,17,50,7,44,23,16,60]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,1->3,0,identity,0.0,"[2,46,18,36,28,49,29,48,10,6,53,5,37,43,8,4,57,38,39,35,3,62,59,17,55,61,58,26,34,63,51,13,24,25,41,23,14,20,50,21,0,19,12,15,40,45,22,9,44,27,52,33,1,7,16,56,31,47,32,60,30,54,11,42]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[2,46,18,36,28,49,29,48,10,6,53,5,37,43,8,4,57,38,39,35,3,62,59,17,55,61,58,26,34,63,51,13,24,25,41,23,14,20,50,21,0,19,12,15,40,45,22,9,44,27,52,33,1,7,16,56,31,47,32,60,30,54,11,42]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,2->0,0,identity,0.0,"[52,12,41,35,10,1,48,46,62,38,18,6,51,13,49,56,17,39,26,21,9,55,0,63,36,8,37,32,61,44,27,20,57,53,15,25,24,31,4,60,34,43,30,16,50,19,29,7,47,23,11,40,45,3,28,5,14,59,22,58,54,33,2,42]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[52,12,41,35,10,1,48,46,62,38,18,6,51,13,49,56,17,39,26,21,9,55,0,63,36,8,37,32,61,44,27,20,57,53,15,25,24,31,4,60,34,43,30,16,50,19,29,7,47,23,11,40,45,3,28,5,14,59,22,58,54,33,2,42]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,2->1,6,observed_holonomy_2_power_6,0.53125,"[55,7,9,35,47,18,11,59,32,10,23,53,26,31,14,17,62,54,45,27,13,20,33,22,44,37,15,16,41,1,43,28,3,46,51,50,24,30,4,56,49,57,0,39,34,8,6,52,60,36,58,61,25,21,29,2,19,40,5,38,63,42,12,48]","[0,1,61,3,4,7,2,51,8,39,10,11,12,13,32,15,38,21,5,31,57,46,48,27,24,25,26,16,28,53,30,23,43,33,29,35,36,37,55,14,40,20,42,9,44,45,18,47,52,6,50,17,49,60,41,19,56,54,58,59,34,22,62,63]","[55,7,11,35,47,45,36,18,32,39,23,53,26,31,56,17,16,61,6,2,57,54,42,28,44,37,15,22,41,51,43,27,14,46,63,50,24,30,62,10,49,29,0,3,34,8,20,52,33,25,58,59,60,1,40,4,19,13,5,38,21,9,12,48]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,2->2,0,identity,0.0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,2->3,1,observed_holonomy_2_power_6_inverse,0.53125,"[59,21,56,48,49,39,30,1,4,26,23,5,53,6,8,38,33,61,2,58,43,11,25,32,12,37,29,42,20,46,62,13,16,34,10,60,55,9,57,24,54,17,44,36,41,14,27,51,7,40,35,22,47,15,3,18,45,31,0,63,52,28,50,19]","[0,1,6,3,4,18,49,5,8,43,10,11,12,13,39,15,27,51,46,55,41,17,61,31,24,25,26,23,28,34,30,19,14,33,60,35,36,37,16,9,40,54,42,32,44,45,21,47,22,52,50,7,48,29,57,38,56,20,58,59,53,2,62,63]","[59,21,28,48,49,1,56,22,4,24,23,5,53,6,16,38,57,11,39,13,31,27,7,42,12,37,29,33,20,15,62,32,36,34,46,60,55,9,18,8,54,43,44,26,41,14,2,51,47,30,35,61,40,52,17,58,45,3,0,63,10,25,50,19]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,3->0,0,identity,0.0,"[61,31,26,28,41,49,1,47,52,17,15,7,12,59,51,3,29,9,27,42,2,35,20,23,25,0,5,53,33,60,22,13,63,55,37,45,18,8,56,34,21,50,43,39,30,32,44,11,36,10,6,16,40,38,54,24,62,4,19,48,57,14,46,58]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[61,31,26,28,41,49,1,47,52,17,15,7,12,59,51,3,29,9,27,42,2,35,20,23,25,0,5,53,33,60,22,13,63,55,37,45,18,8,56,34,21,50,43,39,30,32,44,11,36,10,6,16,40,38,54,24,62,4,19,48,57,14,46,58]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,3->1,0,identity,0.0,"[40,52,0,20,59,11,56,53,14,47,8,62,42,61,36,43,54,23,2,41,37,39,49,35,6,33,27,28,4,9,60,31,58,51,15,19,3,12,17,18,44,34,63,13,48,45,1,57,7,5,38,30,32,10,50,24,46,16,26,22,55,25,21,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[40,52,0,20,59,11,56,53,14,47,8,62,42,61,36,43,54,23,2,41,37,39,49,35,6,33,27,28,4,9,60,31,58,51,15,19,3,12,17,18,44,34,63,13,48,45,1,57,7,5,38,30,32,10,50,24,46,16,26,22,55,25,21,29]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,3->2,6,observed_holonomy_2_power_6,0.53125,"[58,7,18,54,8,11,13,48,14,37,34,21,24,31,45,53,32,41,55,63,28,1,51,10,39,22,9,46,61,26,6,57,23,16,33,50,43,25,15,5,49,44,27,20,42,56,29,52,3,4,62,47,60,12,40,36,2,38,19,0,35,17,30,59]","[0,1,61,3,4,7,2,51,8,39,10,11,12,13,32,15,38,21,5,31,57,46,48,27,24,25,26,16,28,53,30,23,43,33,29,35,36,37,55,14,40,20,42,9,44,45,18,47,52,6,50,17,49,60,41,19,56,54,58,59,34,22,62,63]","[58,7,13,54,8,55,4,11,14,20,34,21,24,31,5,53,46,47,29,36,44,41,17,57,39,22,9,10,61,33,6,63,45,16,35,50,43,25,32,37,49,40,27,23,42,56,1,52,51,60,62,48,3,26,38,15,2,28,19,0,12,18,30,59]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_2,best_quotient_residual,3->3,0,identity,0.0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,0->0,0,identity,0.0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,0->1,0,identity,0.0,"[33,6,8,2,55,43,38,30,12,23,47,19,7,31,13,10,39,62,57,5,9,44,60,35,26,15,45,24,20,40,0,59,16,52,50,3,1,34,17,25,18,28,41,63,14,54,4,48,42,11,53,36,58,46,61,51,27,21,29,32,49,37,56,22]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[33,6,8,2,55,43,38,30,12,23,47,19,7,31,13,10,39,62,57,5,9,44,60,35,26,15,45,24,20,40,0,59,16,52,50,3,1,34,17,25,18,28,41,63,14,54,4,48,42,11,53,36,58,46,61,51,27,21,29,32,49,37,56,22]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,0->2,0,identity,0.0,"[22,31,62,53,38,55,11,47,25,20,4,50,1,2,56,34,43,16,10,45,5,19,58,49,36,13,18,30,54,51,42,37,27,61,8,3,24,60,9,17,33,26,63,41,29,52,7,48,6,14,44,12,0,35,46,21,15,32,59,39,40,28,57,23]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[22,31,62,53,38,55,11,47,25,20,4,50,1,2,56,34,43,16,10,45,5,19,58,49,36,13,18,30,54,51,42,37,27,61,8,3,24,60,9,17,33,26,63,41,29,52,7,48,6,14,44,12,0,35,46,21,15,32,59,39,40,28,57,23]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,0->3,0,identity,0.0,"[25,6,20,15,57,26,50,11,37,17,49,47,12,31,61,10,51,9,36,58,22,40,30,23,55,24,2,18,3,16,44,1,45,28,39,21,48,34,53,43,52,4,19,42,46,35,62,7,59,5,41,14,8,27,54,33,38,60,63,13,29,0,56,32]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[25,6,20,15,57,26,50,11,37,17,49,47,12,31,61,10,51,9,36,58,22,40,30,23,55,24,2,18,3,16,44,1,45,28,39,21,48,34,53,43,52,4,19,42,46,35,62,7,59,5,41,14,8,27,54,33,38,60,63,13,29,0,56,32]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,1->0,0,identity,0.0,"[30,36,3,35,46,19,1,12,2,20,15,49,8,14,44,25,32,38,40,11,28,57,63,9,27,39,24,56,41,58,7,13,59,0,37,23,51,61,6,16,29,42,48,5,21,26,53,10,47,60,34,55,33,50,45,4,62,18,52,31,22,54,17,43]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[30,36,3,35,46,19,1,12,2,20,15,49,8,14,44,25,32,38,40,11,28,57,63,9,27,39,24,56,41,58,7,13,59,0,37,23,51,61,6,16,29,42,48,5,21,26,53,10,47,60,34,55,33,50,45,4,62,18,52,31,22,54,17,43]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,1->1,0,identity,0.0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,1->2,1,observed_holonomy_0_power_6_inverse,0.765625,"[42,29,55,32,38,58,46,1,45,2,9,6,62,20,14,26,27,15,5,56,21,53,23,10,36,52,12,19,31,54,37,13,8,22,44,3,49,25,59,43,57,28,61,30,24,18,33,4,63,40,35,34,47,11,17,0,39,41,50,7,48,51,16,60]","[0,14,19,27,49,24,62,21,2,31,10,33,12,13,7,37,16,17,46,22,20,58,47,57,23,1,26,51,34,9,30,36,32,56,40,3,28,29,50,39,11,41,61,4,55,45,44,42,38,15,59,35,48,53,52,25,6,5,60,18,54,8,43,63]","[42,52,45,3,30,41,39,14,51,54,9,57,62,20,29,40,27,15,7,55,21,1,56,36,58,0,12,32,49,25,37,2,8,6,31,34,13,26,63,43,44,28,4,16,33,18,5,23,47,38,59,19,17,11,48,24,22,10,53,35,50,61,46,60]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,1->3,0,identity,0.0,"[2,46,18,36,28,49,29,48,10,6,53,5,37,43,8,4,57,38,39,35,3,62,59,17,55,61,58,26,34,63,51,13,24,25,41,23,14,20,50,21,0,19,12,15,40,45,22,9,44,27,52,33,1,7,16,56,31,47,32,60,30,54,11,42]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[2,46,18,36,28,49,29,48,10,6,53,5,37,43,8,4,57,38,39,35,3,62,59,17,55,61,58,26,34,63,51,13,24,25,41,23,14,20,50,21,0,19,12,15,40,45,22,9,44,27,52,33,1,7,16,56,31,47,32,60,30,54,11,42]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,2->0,0,identity,0.0,"[52,12,41,35,10,1,48,46,62,38,18,6,51,13,49,56,17,39,26,21,9,55,0,63,36,8,37,32,61,44,27,20,57,53,15,25,24,31,4,60,34,43,30,16,50,19,29,7,47,23,11,40,45,3,28,5,14,59,22,58,54,33,2,42]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[52,12,41,35,10,1,48,46,62,38,18,6,51,13,49,56,17,39,26,21,9,55,0,63,36,8,37,32,61,44,27,20,57,53,15,25,24,31,4,60,34,43,30,16,50,19,29,7,47,23,11,40,45,3,28,5,14,59,22,58,54,33,2,42]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,2->1,6,observed_holonomy_0_power_6,0.765625,"[55,7,9,35,47,18,11,59,32,10,23,53,26,31,14,17,62,54,45,27,13,20,33,22,44,37,15,16,41,1,43,28,3,46,51,50,24,30,4,56,49,57,0,39,34,8,6,52,60,36,58,61,25,21,29,2,19,40,5,38,63,42,12,48]","[0,25,8,35,43,57,56,14,61,29,10,40,12,13,1,49,16,17,59,2,20,7,19,24,5,55,26,3,36,37,30,9,32,11,28,51,31,15,48,39,34,41,47,62,46,45,18,22,52,4,38,27,54,53,60,44,33,23,21,50,58,42,6,63]","[55,14,27,16,36,44,12,20,9,28,23,46,26,31,59,30,62,54,6,33,13,5,52,40,22,7,15,61,51,10,43,24,3,19,49,35,41,1,58,56,53,57,42,47,2,8,34,0,4,17,38,50,60,21,25,37,11,18,63,45,29,32,39,48]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,2->2,0,identity,0.0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,2->3,1,observed_holonomy_2_power_6_inverse,0.53125,"[59,21,56,48,49,39,30,1,4,26,23,5,53,6,8,38,33,61,2,58,43,11,25,32,12,37,29,42,20,46,62,13,16,34,10,60,55,9,57,24,54,17,44,36,41,14,27,51,7,40,35,22,47,15,3,18,45,31,0,63,52,28,50,19]","[0,1,6,3,4,18,49,5,8,43,10,11,12,13,39,15,27,51,46,55,41,17,61,31,24,25,26,23,28,34,30,19,14,33,60,35,36,37,16,9,40,54,42,32,44,45,21,47,22,52,50,7,48,29,57,38,56,20,58,59,53,2,62,63]","[59,21,28,48,49,1,56,22,4,24,23,5,53,6,16,38,57,11,39,13,31,27,7,42,12,37,29,33,20,15,62,32,36,34,46,60,55,9,18,8,54,43,44,26,41,14,2,51,47,30,35,61,40,52,17,58,45,3,0,63,10,25,50,19]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,3->0,0,identity,0.0,"[61,31,26,28,41,49,1,47,52,17,15,7,12,59,51,3,29,9,27,42,2,35,20,23,25,0,5,53,33,60,22,13,63,55,37,45,18,8,56,34,21,50,43,39,30,32,44,11,36,10,6,16,40,38,54,24,62,4,19,48,57,14,46,58]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[61,31,26,28,41,49,1,47,52,17,15,7,12,59,51,3,29,9,27,42,2,35,20,23,25,0,5,53,33,60,22,13,63,55,37,45,18,8,56,34,21,50,43,39,30,32,44,11,36,10,6,16,40,38,54,24,62,4,19,48,57,14,46,58]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,3->1,0,identity,0.0,"[40,52,0,20,59,11,56,53,14,47,8,62,42,61,36,43,54,23,2,41,37,39,49,35,6,33,27,28,4,9,60,31,58,51,15,19,3,12,17,18,44,34,63,13,48,45,1,57,7,5,38,30,32,10,50,24,46,16,26,22,55,25,21,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[40,52,0,20,59,11,56,53,14,47,8,62,42,61,36,43,54,23,2,41,37,39,49,35,6,33,27,28,4,9,60,31,58,51,15,19,3,12,17,18,44,34,63,13,48,45,1,57,7,5,38,30,32,10,50,24,46,16,26,22,55,25,21,29]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,3->2,6,observed_holonomy_2_power_6,0.53125,"[58,7,18,54,8,11,13,48,14,37,34,21,24,31,45,53,32,41,55,63,28,1,51,10,39,22,9,46,61,26,6,57,23,16,33,50,43,25,15,5,49,44,27,20,42,56,29,52,3,4,62,47,60,12,40,36,2,38,19,0,35,17,30,59]","[0,1,61,3,4,7,2,51,8,39,10,11,12,13,32,15,38,21,5,31,57,46,48,27,24,25,26,16,28,53,30,23,43,33,29,35,36,37,55,14,40,20,42,9,44,45,18,47,52,6,50,17,49,60,41,19,56,54,58,59,34,22,62,63]","[58,7,13,54,8,55,4,11,14,20,34,21,24,31,5,53,46,47,29,36,44,41,17,57,39,22,9,10,61,33,6,63,45,16,35,50,43,25,32,37,49,40,27,23,42,56,1,52,51,60,62,48,3,26,38,15,2,28,19,0,12,18,30,59]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_3,best_permutation_cycle,3->3,0,identity,0.0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,7,p7_candidate_4,combined_objective,0->0,0,identity,0.0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True
